N° rue,Nom rue,Nb electeurs,Ouvertes,Frappées,Total par BV (ouvertes/frappées)
3,PLACE SAINT ALEXANDRE,4,,,
19,RUE DE TRION,4,,,
27,RUE DE TRION,4,,,
3,RUE DE TRION,4,,,
53,RUE DE TRION,4,,,
55,RUE DE TRION,4,,,
16,RUE DES ANGES,4,,,
40,RUE DES ANGES,4,,,
19,RUE DES BASSES VERCHERES,4,,,
25,RUE DES BASSES VERCHERES,4,,,
10,RUE DES CHEVAUCHEURS,4,,,
16,RUE DES CHEVAUCHEURS,4,,,
23,RUE DES CHEVAUCHEURS,4,,,
8,RUE DES CHEVAUCHEURS,4,,,
10,RUE DES MACCHABEES,4,,,
16,RUE DES MACCHABEES,4,,,
24,RUE DES MACCHABEES,4,,,
37,RUE DES MACCHABEES,4,,,
4,RUE DES MACCHABEES,4,,,
40,RUE DES MACCHABEES,4,,,
6,RUE DES MACCHABEES,4,,,
12,RUE SAINT ALEXANDRE,4,,,
6,RUE SAINT ALEXANDRE,4,,,
15,RUE SAINT IRENEE,4,,,
11,RUE TROUVEE,4,,,
9,RUE TROUVEE,4,,,
155,MONTEE DE CHOULANS,3,,,
179,MONTEE DE CHOULANS,3,,,
180,MONTEE DE CHOULANS,3,,,
6,PLACE EUGENE WERNERT,3,,,
2,RUE BENOIST MARY,3,,,
15,RUE DE TRION,3,,,
43,RUE DE TRION,3,,,
18,RUE DES ANGES,3,,,
20,RUE DES ANGES,3,,,
36,RUE DES ANGES,3,,,
42,RUE DES ANGES,3,,,
15,RUE DES BASSES VERCHERES,3,,,
3,RUE DES CHEVAUCHEURS,3,,,
50,RUE DES CHEVAUCHEURS,3,,,
15,RUE DES FOSSES DE TRION,3,,,
2,RUE DES FOSSES DE TRION,3,,,
21,RUE DES FOSSES DE TRION,3,,,
14,RUE DES MACCHABEES,3,,,
19,RUE DES MACCHABEES,3,,,
33,RUE DES MACCHABEES,3,,,
52,RUE DES MACCHABEES,3,,,
60,RUE DES MACCHABEES,3,,,
7,RUE DES MACCHABEES,3,,,
8,RUE DES MACCHABEES,3,,,
82,RUE DES MACCHABEES,3,,,
4,RUE TROUVEE,3,,,
148,MONTEE DE CHOULANS,2,,,
176,MONTEE DE CHOULANS,2,,,
185,MONTEE DE CHOULANS,2,,,
21,RUE DE TRION,2,,,
23,RUE DE TRION,2,,,
5,RUE DE TRION,2,,,
59,RUE DE TRION,2,,,
89,RUE DE TRION,2,,,
12,RUE DES ANGES,2,,,
15,RUE DES CHEVAUCHEURS,2,,,
25,RUE DES CHEVAUCHEURS,2,,,
28,RUE DES CHEVAUCHEURS,2,,,
40,RUE DES CHEVAUCHEURS,2,,,
42,RUE DES CHEVAUCHEURS,2,,,
48,RUE DES CHEVAUCHEURS,2,,,
7,RUE DES CHEVAUCHEURS,2,,,
17,RUE DES FOSSES DE TRION,2,,,
18,RUE DES FOSSES DE TRION,2,,,
22,RUE DES MACCHABEES,2,,,
54,RUE DES MACCHABEES,2,,,
9,RUE DES MACCHABEES,2,,,
16,RUE SAINT ALEXANDRE,2,,,
3,RUE SAINT ALEXANDRE,2,,,
1,RUE TROUVEE,2,,,
13,RUE TROUVEE,2,,,
7,RUE TROUVEE,2,,,
8,RUE TROUVEE,2,,,
17,T RUE DES MACCHABEES,2,,,
1,B RUE DES FOSSES DE TRION,1,,,
1,T RUE DES FOSSES DE TRION,1,,,
10,B RUE DES CHEVAUCHEURS,1,,,
17,B RUE DES FOSSES DE TRION,1,,,
19,B RUE DES MACCHABEES,1,,,
150,MONTEE DE CHOULANS,1,,,
162,MONTEE DE CHOULANS,1,,,
177,MONTEE DE CHOULANS,1,,,
189,MONTEE DE CHOULANS,1,,,
193,MONTEE DE CHOULANS,1,,,
211,MONTEE DE CHOULANS,1,,,
null,PLACE EUGENE WERNERT,1,,,
5,PLACE SAINT ALEXANDRE,1,,,
17,RUE DE TRION,1,,,
41,RUE DE TRION,1,,,
51,RUE DE TRION,1,,,
57,RUE DE TRION,1,,,
21,RUE DES BASSES VERCHERES,1,,,
6,RUE DES BASSES VERCHERES,1,,,
20,RUE DES CHEVAUCHEURS,1,,,
32,RUE DES CHEVAUCHEURS,1,,,
56,RUE DES CHEVAUCHEURS,1,,,
6,RUE DES CHEVAUCHEURS,1,,,
1,RUE DES FOSSES DE TRION,1,,,
25,RUE DES FOSSES DE TRION,1,,,
3,RUE DES FOSSES DE TRION,1,,,
4,RUE DES FOSSES DE TRION,1,,,
12,RUE DES MACCHABEES,1,,,
21,RUE DES MACCHABEES,1,,,
38,RUE DES MACCHABEES,1,,,
39,RUE DES MACCHABEES,1,,,
42,RUE DES MACCHABEES,1,,,
44,RUE DES MACCHABEES,1,,,
51,RUE DES MACCHABEES,1,,,
58,RUE DES MACCHABEES,1,,,
66,RUE DES MACCHABEES,1,,,
76,RUE DES MACCHABEES,1,,,
10,RUE SAINT ALEXANDRE,1,,,
2,RUE SAINT ALEXANDRE,1,,,
8,RUE SAINT ALEXANDRE,1,,,
1,RUE SAINT IRENEE,1,,,
12,RUE TROUVEE,1,,,
5,RUE TROUVEE,1,,,
